"CTRY","YEAR","CIRI","COW","ASSN","FORMOV","DOMMOV","SPEECH","ELECSD","NEW_RELFRE","WORKER"
"Greece",1982,305,350,2,2,2,1,2,2,2
"Greece",1983,305,350,2,2,2,1,2,0,2
"Greece",1984,305,350,2,2,2,1,1,0,2
"Greece",1985,305,350,2,1,2,2,2,1,2
"Greece",1986,305,350,2,1,2,2,2,0,2
"Greece",1987,305,350,2,1,2,1,1,1,2
"Greece",1988,305,350,2,1,2,2,1,0,2
"Greece",1989,305,350,2,1,1,1,2,0,2
"Greece",1990,305,350,2,1,1,1,1,0,2
"Greece",1991,305,350,2,1,2,1,2,0,1
"Greece",1992,305,350,2,2,2,1,2,1,0
"Greece",1993,305,350,1,1,2,1,2,1,2
"Greece",1994,305,350,1,1,1,1,1,0,0
"Greece",1995,305,350,1,1,2,1,1,0,1
"Greece",1996,305,350,1,2,2,1,2,1,2
"Greece",1997,305,350,1,1,1,1,2,1,2
"Greece",1998,305,350,2,1,1,2,2,1,2
"Greece",1999,305,350,2,1,1,1,2,1,2
"Greece",2000,305,350,2,1,2,2,2,0,2
"Greece",2001,305,350,2,1,2,1,2,0,2
"Greece",2002,305,350,1,1,2,1,2,0,1
"Greece",2003,305,350,2,1,2,1,2,0,1
"Greece",2004,305,350,1,1,2,2,2,1,1
"Greece",2005,305,350,1,1,2,1,2,0,1
"Greece",2006,305,350,1,1,2,1,1,1,1
"Greece",2007,305,350,1,2,2,1,1,0,1
"Greece",2008,305,350,0,2,2,1,1,0,1
"Greece",2009,305,350,1,2,2,1,1,1,1
"Greece",2010,305,350,1,2,2,2,2,1,1
"Greece",2011,305,350,1,2,2,1,2,0,1
"Grenada",2001,308,55,2,2,2,2,2,2,2
"Grenada",2003,308,55,2,2,2,2,1,2,2
"Grenada",2004,308,55,2,2,2,2,2,2,2
"Grenada",2005,308,55,2,2,2,2,2,2,2
"Grenada",2006,308,55,2,2,2,2,2,2,2
"Grenada",2007,308,55,2,2,2,2,1,2,2
"Grenada",2008,308,55,2,2,2,2,2,2,2
"Grenada",2009,308,55,2,2,2,2,2,2,1
"Grenada",2010,308,55,2,2,2,2,2,2,1
"Grenada",2011,308,55,2,2,2,2,2,2,1
"Guatemala",1981,311,90,0,2,1,1,1,0,0
"Guatemala",1982,311,90,0,2,1,0,0,0,0
"Guatemala",1983,311,90,0,2,1,1,0,0,0
"Guatemala",1984,311,90,2,2,2,2,0,1,0
"Guatemala",1985,311,90,2,2,2,1,0,0,0
"Guatemala",1986,311,90,2,2,2,1,0,2,1
"Guatemala",1987,311,90,2,2,2,1,1,2,0
"Guatemala",1988,311,90,2,2,2,1,2,2,0
"Guatemala",1989,311,90,2,2,2,2,2,2,0
"Guatemala",1990,311,90,2,2,2,1,1,2,0
"Guatemala",1991,311,90,2,2,2,1,2,2,1
"Guatemala",1992,311,90,2,2,2,1,2,1,0
"Guatemala",1993,311,90,1,2,2,1,2,1,0
"Guatemala",1994,311,90,1,2,2,1,2,1,1
"Guatemala",1995,311,90,2,2,2,1,2,0,0
"Guatemala",1996,311,90,2,2,2,2,2,0,0
"Guatemala",1997,311,90,2,2,2,2,2,2,1
"Guatemala",1998,311,90,2,2,2,2,2,2,2
"Guatemala",1999,311,90,2,2,2,1,2,2,1
"Guatemala",2000,311,90,2,2,2,2,2,2,1
"Guatemala",2001,311,90,1,2,2,2,2,2,1
"Guatemala",2002,311,90,1,2,2,2,2,2,0
"Guatemala",2003,311,90,2,2,2,1,2,2,0
"Guatemala",2004,311,90,2,2,2,1,2,2,0
"Guatemala",2005,311,90,2,2,2,1,2,2,0
"Guatemala",2006,311,90,2,2,2,2,2,2,0
"Guatemala",2007,311,90,2,2,2,2,2,2,0
"Guatemala",2008,311,90,1,2,2,2,1,2,0
"Guatemala",2009,311,90,1,2,2,2,2,2,0
"Guatemala",2010,311,90,2,2,2,2,2,2,0
"Guatemala",2011,311,90,2,2,2,1,2,2,0
"Guinea",1981,314,438,0,1,2,0,0,2,0
"Guinea",1982,314,438,0,1,1,0,0,2,1
"Guinea",1983,314,438,0,2,1,0,0,2,1
"Guinea",1984,314,438,0,2,1,0,0,2,0
"Guinea",1985,314,438,0,1,1,1,0,2,1
"Guinea",1986,314,438,1,1,1,0,1,2,0
"Guinea",1987,314,438,1,1,1,0,0,2,0
"Guinea",1988,314,438,1,1,1,1,0,1,0
"Guinea",1989,314,438,0,2,1,1,0,1,0
"Guinea",1990,314,438,0,1,0,0,0,1,0
"Guinea",1991,314,438,0,1,0,1,0,2,1
"Guinea",1992,314,438,1,0,0,1,0,2,2
"Guinea",1993,314,438,1,1,0,1,1,2,0
"Guinea",1994,314,438,0,1,0,1,0,2,1
"Guinea",1995,314,438,0,1,0,1,0,2,1
"Guinea",1996,314,438,0,1,0,1,0,2,1
"Guinea",1997,314,438,0,1,0,1,0,1,1
"Guinea",1998,314,438,0,1,0,1,0,2,1
"Guinea",1999,314,438,0,1,0,1,1,1,1
"Guinea",2000,314,438,0,1,0,1,0,1,1
"Guinea",2001,314,438,0,1,0,1,0,1,0
"Guinea",2002,314,438,0,2,0,1,0,2,0
"Guinea",2003,314,438,0,2,0,1,0,2,0
"Guinea",2004,314,438,0,1,0,0,1,2,1
"Guinea",2005,314,438,0,2,1,1,1,2,1
"Guinea",2006,314,438,0,2,1,1,1,2,0
"Guinea",2007,314,438,0,0,2,0,1,2,1
"Guinea",2008,314,438,0,0,2,1,0,2,1
"Guinea",2009,314,438,0,0,1,0,0,2,0
"Guinea",2010,314,438,0,0,2,1,1,2,1
"Guinea",2011,314,438,0,0,2,1,1,1,1
"Guinea-Bissau",1981,317,404,0,1,2,0,0,2,0
"Guinea-Bissau",1982,317,404,0,2,2,0,0,2,0
"Guinea-Bissau",1983,317,404,0,2,1,0,0,2,0
"Guinea-Bissau",1984,317,404,0,2,2,0,0,2,0
"Guinea-Bissau",1985,317,404,0,2,2,0,0,2,0
"Guinea-Bissau",1986,317,404,1,2,2,0,0,2,0
"Guinea-Bissau",1987,317,404,0,2,2,1,0,2,1
"Guinea-Bissau",1988,317,404,0,2,2,0,0,2,0
"Guinea-Bissau",1989,317,404,0,2,2,0,0,2,0
"Guinea-Bissau",1990,317,404,0,2,2,1,0,2,1
"Guinea-Bissau",1991,317,404,0,2,2,2,0,2,1
"Guinea-Bissau",1992,317,404,1,2,2,2,0,2,1
"Guinea-Bissau",1993,317,404,2,1,1,1,0,2,1
"Guinea-Bissau",1994,317,404,2,2,2,1,2,2,2
"Guinea-Bissau",1995,317,404,2,2,2,1,2,2,1
"Guinea-Bissau",1996,317,404,1,2,1,1,2,2,2
"Guinea-Bissau",1997,317,404,2,2,1,1,2,2,2
"Guinea-Bissau",1999,317,404,2,1,0,1,1,2,2
"Guinea-Bissau",2000,317,404,2,1,0,1,2,2,1
"Guinea-Bissau",2001,317,404,2,1,0,1,2,0,2
"Guinea-Bissau",2002,317,404,1,1,2,1,1,2,1
"Guinea-Bissau",2003,317,404,2,1,2,1,0,2,1
"Guinea-Bissau",2004,317,404,2,2,2,2,2,2,1
"Guinea-Bissau",2005,317,404,1,2,2,2,2,1,1
"Guinea-Bissau",2006,317,404,1,2,2,1,2,1,1
"Guinea-Bissau",2007,317,404,1,2,2,0,2,2,1
"Guinea-Bissau",2008,317,404,1,2,2,1,2,2,1
"Guinea-Bissau",2009,317,404,2,2,2,0,0,2,0
"Guinea-Bissau",2010,317,404,2,2,2,0,1,2,0
"Guinea-Bissau",2011,317,404,2,2,2,1,2,2,0
"Guyana",1981,320,110,0,0,0,1,1,2,0
"Guyana",1982,320,110,1,1,1,0,0,2,1
"Guyana",1983,320,110,1,2,1,0,0,2,1
"Guyana",1984,320,110,1,1,1,0,1,2,0
"Guyana",1985,320,110,1,1,2,1,1,1,0
"Guyana",1986,320,110,1,2,1,1,2,2,0
"Guyana",1987,320,110,1,2,1,1,1,2,1
"Guyana",1988,320,110,1,2,1,2,1,2,2
"Guyana",1989,320,110,1,2,1,1,0,2,2
"Guyana",1990,320,110,1,2,1,1,1,2,1
"Guyana",1991,320,110,2,2,1,1,1,2,0
"Guyana",1992,320,110,1,1,2,1,1,2,0
"Guyana",1993,320,110,2,2,2,1,2,2,1
"Guyana",1994,320,110,2,2,2,2,2,2,0
"Guyana",1995,320,110,2,2,2,1,1,2,0
"Guyana",1996,320,110,2,2,2,2,2,2,1
"Guyana",1997,320,110,2,2,2,2,2,2,1
"Guyana",1998,320,110,1,2,2,2,2,2,2
"Guyana",1999,320,110,2,2,2,1,1,2,2
"Guyana",2000,320,110,2,2,2,2,2,2,1
"Guyana",2001,320,110,2,2,2,2,2,2,1
"Guyana",2002,320,110,2,2,2,2,2,2,1
"Guyana",2003,320,110,2,2,2,2,2,2,1
"Guyana",2004,320,110,2,2,2,2,2,2,1
"Guyana",2005,320,110,2,2,2,1,2,2,1
"Guyana",2006,320,110,2,2,2,1,1,2,1
"Guyana",2007,320,110,2,2,2,1,1,2,1
"Guyana",2008,320,110,2,2,2,1,0,2,1
"Guyana",2009,320,110,2,2,2,1,1,2,1
"Guyana",2010,320,110,2,2,2,0,1,2,1
"Guyana",2011,320,110,2,2,2,0,1,2,1
"Haiti",1981,323,41,1,0,2,1,1,2,0
"Haiti",1982,323,41,0,1,2,1,0,2,0
"Haiti",1983,323,41,0,1,1,1,0,2,0
"Haiti",1984,323,41,0,1,1,0,1,2,0
"Haiti",1985,323,41,0,1,1,1,0,1,1
"Haiti",1987,323,41,1,1,1,1,0,2,1
"Haiti",1988,323,41,2,2,1,1,0,2,1
"Haiti",1989,323,41,1,2,1,2,0,2,1
"Haiti",1990,323,41,0,2,1,1,0,2,0
"Haiti",1991,323,41,0,1,1,1,0,0,0
"Haiti",1992,323,41,0,0,0,1,0,0,0
"Haiti",1993,323,41,0,1,1,1,0,2,0
"Haiti",1994,323,41,1,1,2,1,0,1,0
"Haiti",1995,323,41,2,2,2,2,1,2,0
"Haiti",1996,323,41,2,2,2,1,2,2,0
"Haiti",1997,323,41,2,2,2,1,1,2,1
"Haiti",1998,323,41,2,2,2,2,1,2,2
"Haiti",1999,323,41,2,2,2,1,1,2,1
"Haiti",2000,323,41,2,2,2,1,2,2,2
"Haiti",2001,323,41,1,2,2,1,2,0,1
"Haiti",2002,323,41,1,2,2,1,1,2,0
"Haiti",2003,323,41,0,2,2,1,0,2,0
"Haiti",2004,323,41,1,2,2,1,2,2,0
"Haiti",2005,323,41,1,2,2,1,2,2,0
"Haiti",2006,323,41,2,2,2,2,2,2,0
"Haiti",2007,323,41,2,2,2,1,2,2,0
"Haiti",2008,323,41,2,2,2,1,1,2,0
"Haiti",2009,323,41,2,2,2,1,1,2,0
"Haiti",2010,323,41,2,2,2,1,0,2,0
"Haiti",2011,323,41,1,2,2,1,1,1,0
"Honduras",1981,326,91,2,2,2,1,2,2,2
"Honduras",1982,326,91,2,2,2,2,1,2,2
"Honduras",1983,326,91,2,2,2,2,2,2,2
"Honduras",1984,326,91,2,2,2,2,1,2,2
"Honduras",1985,326,91,2,2,2,2,2,2,2
"Honduras",1986,326,91,2,2,2,2,2,2,2
"Honduras",1987,326,91,2,2,2,2,2,1,2
"Honduras",1988,326,91,2,2,2,2,1,2,2
"Honduras",1989,326,91,2,2,2,2,1,1,2
"Honduras",1990,326,91,2,2,2,1,2,1,1
"Honduras",1991,326,91,2,2,2,1,2,2,2
"Honduras",1992,326,91,2,2,2,2,2,2,2
"Honduras",1993,326,91,2,2,2,1,2,2,1
"Honduras",1994,326,91,2,2,2,2,2,2,2
"Honduras",1995,326,91,2,2,2,2,2,2,2
"Honduras",1996,326,91,2,2,2,2,2,2,1
"Honduras",1997,326,91,2,2,2,2,2,2,1
"Honduras",1998,326,91,2,2,2,2,2,2,2
"Honduras",1999,326,91,2,2,2,1,2,2,2
"Honduras",2000,326,91,2,2,2,2,2,2,2
"Honduras",2001,326,91,2,2,2,2,2,2,1
"Honduras",2002,326,91,2,2,2,1,2,2,0
"Honduras",2003,326,91,2,2,2,1,2,2,0
"Honduras",2004,326,91,1,2,2,1,2,2,0
"Honduras",2005,326,91,1,2,2,1,2,2,0
"Honduras",2006,326,91,2,2,2,1,2,2,0
"Honduras",2007,326,91,2,2,2,1,2,2,0
"Honduras",2008,326,91,0,2,2,1,1,2,0
"Honduras",2009,326,91,0,2,2,0,1,2,0
"Honduras",2010,326,91,2,2,2,1,1,1,0
"Honduras",2011,326,91,1,2,1,1,2,2,0
"Hungary",1981,329,310,1,1,1,0,0,2,1
"Hungary",1982,329,310,1,1,1,0,1,1,1
"Hungary",1983,329,310,1,1,1,0,1,0,1
"Hungary",1984,329,310,1,1,1,0,0,0,1
"Hungary",1985,329,310,1,1,1,1,1,0,0
"Hungary",1986,329,310,1,1,1,1,0,1,0
"Hungary",1987,329,310,1,1,1,0,0,1,0
"Hungary",1988,329,310,1,1,1,1,0,0,1
"Hungary",1989,329,310,2,1,1,2,1,1,1
"Hungary",1990,329,310,2,1,1,2,2,2,2
"Hungary",1991,329,310,2,2,2,2,2,2,2
"Hungary",1992,329,310,2,2,2,2,2,2,2
"Hungary",1993,329,310,2,2,2,1,2,1,2
"Hungary",1994,329,310,2,2,2,2,2,2,2
"Hungary",1995,329,310,2,2,2,2,2,2,2
"Hungary",1996,329,310,2,1,2,2,2,2,2
"Hungary",1997,329,310,2,2,2,2,2,2,2
"Hungary",1998,329,310,2,2,1,2,2,2,2
"Hungary",1999,329,310,2,1,1,1,2,2,2
"Hungary",2000,329,310,2,1,1,2,2,2,2
"Hungary",2001,329,310,2,1,1,2,2,1,2
"Hungary",2002,329,310,2,1,1,2,2,2,1
"Hungary",2003,329,310,2,2,2,1,2,2,1
"Hungary",2004,329,310,1,2,2,2,2,2,1
"Hungary",2005,329,310,2,2,2,2,2,2,1
"Hungary",2006,329,310,2,2,2,1,2,2,2
"Hungary",2007,329,310,2,2,2,1,2,2,2
"Hungary",2008,329,310,1,2,2,1,2,2,1
"Hungary",2009,329,310,1,2,2,1,2,2,1
"Hungary",2010,329,310,2,2,2,1,2,2,1
"Hungary",2011,329,310,1,2,2,1,2,2,1
"Iceland",1981,332,395,2,2,2,2,2,2,2
"Iceland",1982,332,395,2,2,2,2,2,2,2
"Iceland",1983,332,395,2,2,2,2,2,2,2
"Iceland",1984,332,395,2,2,2,2,2,2,2
"Iceland",1985,332,395,2,2,2,2,1,2,2
"Iceland",1986,332,395,2,2,2,2,2,2,2
"Iceland",1987,332,395,2,2,2,2,2,2,2
"Iceland",1988,332,395,2,2,2,2,2,2,2
"Iceland",1989,332,395,2,2,2,2,2,2,2
"Iceland",1990,332,395,2,2,2,2,2,2,2
"Iceland",1991,332,395,2,2,2,2,2,2,2
"Iceland",1992,332,395,2,2,2,2,2,2,2
"Iceland",1993,332,395,2,2,2,2,2,2,2
"Iceland",1994,332,395,2,2,2,2,2,2,2
"Iceland",1995,332,395,2,2,2,2,2,2,2
"Iceland",1996,332,395,2,2,2,2,2,2,2
"Iceland",1997,332,395,2,2,2,2,2,2,2
"Iceland",1998,332,395,2,2,2,2,2,2,2
"Iceland",1999,332,395,2,2,2,2,2,2,2
"Iceland",2000,332,395,2,2,2,2,2,2,2
"Iceland",2001,332,395,2,2,2,2,2,2,2
"Iceland",2002,332,395,2,2,2,2,2,2,2
"Iceland",2003,332,395,2,2,2,2,2,2,2
"Iceland",2004,332,395,2,2,2,2,2,2,2
"Iceland",2005,332,395,2,2,2,2,2,1,2
"Iceland",2006,332,395,2,2,2,1,2,1,2
"Iceland",2007,332,395,2,2,2,1,2,1,2
"Iceland",2008,332,395,2,2,2,1,2,2,2
"Iceland",2009,332,395,2,2,2,1,2,2,1
"Iceland",2010,332,395,2,2,2,1,2,2,2
"Iceland",2011,332,395,2,2,2,1,2,2,1
"India",1981,335,750,2,1,2,2,1,2,1
"India",1982,335,750,2,2,2,1,2,1,2
"India",1983,335,750,2,2,2,1,2,2,2
"India",1984,335,750,2,2,2,1,1,0,2
"India",1985,335,750,2,2,2,1,2,1,2
"India",1986,335,750,2,2,2,1,2,2,2
"India",1987,335,750,2,2,2,1,1,2,2
"India",1988,335,750,2,2,2,1,2,1,1
"India",1989,335,750,2,2,2,1,2,0,1
"India",1990,335,750,2,2,2,1,1,1,1
"India",1991,335,750,1,2,2,1,1,2,1
"India",1992,335,750,2,2,2,1,1,1,1
"India",1993,335,750,1,1,2,1,2,0,1
"India",1994,335,750,2,1,2,1,2,1,1
"India",1995,335,750,1,1,1,1,2,1,2
"India",1996,335,750,2,1,2,1,2,2,2
"India",1997,335,750,2,1,2,1,2,2,2
"India",1998,335,750,1,1,1,1,1,2,1
"India",1999,335,750,1,1,1,1,1,2,1
"India",2000,335,750,1,1,1,1,1,0,1
"India",2001,335,750,1,1,1,1,2,0,2
"India",2002,335,750,1,1,2,1,2,0,1
"India",2003,335,750,2,1,2,1,2,0,1
"India",2004,335,750,1,1,2,1,2,1,1
"India",2005,335,750,1,1,2,1,2,0,1
"India",2006,335,750,1,1,2,1,2,1,1
"India",2007,335,750,1,2,1,1,2,1,1
"India",2008,335,750,0,2,1,1,1,1,1
"India",2009,335,750,1,2,1,1,1,1,1
"India",2010,335,750,1,2,1,1,1,0,1
"India",2011,335,750,0,2,1,1,2,0,1
"Indonesia",1981,338,850,1,0,0,1,1,2,0
"Indonesia",1982,338,850,1,0,0,0,0,2,1
"Indonesia",1983,338,850,1,1,1,0,0,1,1
"Indonesia",1984,338,850,1,1,1,1,1,0,0
"Indonesia",1985,338,850,1,1,0,0,0,0,1
"Indonesia",1986,338,850,1,1,0,0,0,0,1
"Indonesia",1987,338,850,0,1,1,1,1,0,0
"Indonesia",1988,338,850,1,1,1,0,0,0,1
"Indonesia",1989,338,850,1,1,1,0,0,0,1
"Indonesia",1990,338,850,1,1,1,1,1,0,0
"Indonesia",1991,338,850,0,0,1,1,0,0,1
"Indonesia",1992,338,850,0,0,0,0,0,0,1
"Indonesia",1993,338,850,0,0,0,1,0,0,0
"Indonesia",1994,338,850,0,1,1,0,0,0,1
"Indonesia",1995,338,850,1,0,0,0,0,0,1
"Indonesia",1996,338,850,0,1,0,1,0,1,0
"Indonesia",1997,338,850,0,1,0,1,0,1,0
"Indonesia",1998,338,850,0,1,0,1,0,1,0
"Indonesia",1999,338,850,0,1,0,1,0,0,0
"Indonesia",2000,338,850,0,1,1,1,2,0,1
"Indonesia",2001,338,850,0,1,1,1,2,0,1
"Indonesia",2002,338,850,1,1,1,1,2,0,0
"Indonesia",2003,338,850,0,1,1,1,2,0,0
"Indonesia",2004,338,850,1,0,1,0,2,1,0
"Indonesia",2005,338,850,1,1,1,1,2,0,0
"Indonesia",2006,338,850,1,1,1,1,2,1,0
"Indonesia",2007,338,850,1,2,2,1,2,0,0
"Indonesia",2008,338,850,1,2,2,1,0,0,0
"Indonesia",2009,338,850,1,2,2,1,0,0,0
"Indonesia",2010,338,850,1,2,2,1,1,0,0
"Indonesia",2011,338,850,0,2,1,1,1,0,0
"Iran",1981,341,630,0,0,0,1,0,0,0
"Iran",1982,341,630,0,0,1,0,0,0,0
"Iran",1983,341,630,0,1,2,0,0,0,0
"Iran",1984,341,630,0,1,1,0,1,0,0
"Iran",1985,341,630,0,0,1,0,0,0,0
"Iran",1986,341,630,0,1,2,0,0,0,0
"Iran",1987,341,630,0,1,2,0,1,0,0
"Iran",1988,341,630,0,1,2,1,0,0,0
"Iran",1989,341,630,0,0,1,0,0,0,0
"Iran",1990,341,630,0,0,2,0,1,0,0
"Iran",1991,341,630,0,0,2,0,0,0,0
"Iran",1992,341,630,0,1,1,0,1,0,0
"Iran",1993,341,630,0,1,2,0,0,0,0
"Iran",1994,341,630,0,0,2,0,0,0,0
"Iran",1995,341,630,0,0,2,0,0,0,0
"Iran",1996,341,630,0,0,2,0,0,0,0
"Iran",1997,341,630,0,0,2,0,0,0,0
"Iran",1998,341,630,0,0,2,0,0,0,0
"Iran",1999,341,630,0,0,2,0,0,0,0
"Iran",2000,341,630,0,0,1,0,0,0,0
"Iran",2001,341,630,0,0,1,0,0,0,0
"Iran",2002,341,630,0,0,1,0,0,0,0
"Iran",2003,341,630,0,0,1,0,0,0,0
"Iran",2004,341,630,0,0,1,0,0,0,0
"Iran",2005,341,630,0,0,1,0,0,0,0
"Iran",2006,341,630,0,0,1,0,0,0,0
"Iran",2007,341,630,0,0,0,0,0,0,0
"Iran",2008,341,630,0,0,0,0,0,0,0
"Iran",2009,341,630,0,0,0,0,0,0,0
"Iran",2010,341,630,0,0,0,0,0,0,0
"Iran",2011,341,630,0,0,0,0,0,0,0
"Iraq",1981,344,645,0,0,1,0,1,0,0
"Iraq",1982,344,645,0,0,1,0,0,1,0
"Iraq",1983,344,645,0,0,1,0,0,2,0
"Iraq",1984,344,645,0,0,1,0,1,1,0
"Iraq",1985,344,645,0,0,1,0,0,1,0
"Iraq",1986,344,645,0,0,1,0,0,1,1
"Iraq",1987,344,645,0,0,1,0,1,2,0
"Iraq",1988,344,645,0,0,1,0,0,1,1
"Iraq",1989,344,645,0,0,0,0,0,1,0
"Iraq",1990,344,645,0,0,0,0,1,1,0
"Iraq",1991,344,645,0,0,0,0,0,0,0
"Iraq",1992,344,645,0,0,0,0,0,0,0
"Iraq",1993,344,645,0,0,0,0,0,0,0
"Iraq",1994,344,645,0,0,0,0,0,0,0
"Iraq",1995,344,645,0,0,0,0,0,0,0
"Iraq",1996,344,645,0,0,0,0,0,0,0
"Iraq",1997,344,645,0,0,0,0,0,0,0
"Iraq",1998,344,645,0,0,0,0,0,0,0
"Iraq",1999,344,645,0,0,0,0,0,0,0
"Iraq",2000,344,645,0,0,0,0,0,0,0
"Iraq",2001,344,645,0,0,0,0,0,0,0
"Iraq",2002,344,645,0,0,0,0,0,0,0
"Iraq",2005,344,645,1,0,1,1,1,0,0
"Iraq",2006,344,645,1,0,1,0,2,0,0
"Iraq",2007,344,645,1,1,0,0,2,0,0
"Iraq",2008,344,645,0,1,0,0,0,0,0
"Iraq",2009,344,645,1,1,0,0,1,0,0
"Iraq",2010,344,645,1,1,0,0,1,0,0
"Iraq",2011,344,645,0,1,0,0,1,0,0
"Ireland",1981,347,205,2,2,2,1,2,2,2
"Ireland",1982,347,205,2,2,2,1,2,2,2
"Ireland",1983,347,205,2,2,2,1,2,2,2
"Ireland",1984,347,205,2,2,2,1,2,1,2
"Ireland",1985,347,205,2,2,2,1,2,2,2
"Ireland",1986,347,205,2,2,2,1,2,2,2
"Ireland",1987,347,205,2,2,2,1,2,1,2
"Ireland",1988,347,205,2,2,2,1,2,1,2
"Ireland",1989,347,205,2,2,2,1,2,2,2
"Ireland",1990,347,205,2,2,2,1,2,1,2
"Ireland",1991,347,205,2,2,2,2,2,2,2
"Ireland",1992,347,205,2,2,2,2,2,1,2
"Ireland",1993,347,205,2,2,2,1,2,2,2
"Ireland",1994,347,205,2,2,2,1,2,2,2
"Ireland",1995,347,205,2,2,2,1,2,2,2
"Ireland",1996,347,205,2,2,2,1,2,2,2
"Ireland",1997,347,205,2,2,2,1,2,2,2
"Ireland",1998,347,205,2,2,2,1,2,2,2
"Ireland",1999,347,205,2,2,2,1,2,2,2
"Ireland",2000,347,205,2,2,2,2,2,2,2
"Ireland",2001,347,205,2,2,2,1,2,2,2
"Ireland",2002,347,205,2,2,2,1,2,2,2
"Ireland",2003,347,205,1,2,2,1,2,2,2
"Ireland",2004,347,205,2,2,2,1,2,2,2
"Ireland",2005,347,205,2,2,2,1,2,2,2
"Ireland",2006,347,205,2,2,2,1,2,2,2
"Ireland",2007,347,205,2,2,2,1,2,1,2
"Ireland",2008,347,205,2,2,2,1,2,1,1
"Ireland",2009,347,205,2,2,2,1,2,2,1
"Ireland",2010,347,205,2,2,2,1,2,2,1
"Ireland",2011,347,205,2,2,2,1,2,2,1
"Israel",1981,350,666,1,0,0,1,2,1,0
"Israel",1982,350,666,1,1,0,1,2,0,0
"Israel",1983,350,666,1,1,0,1,2,1,0
"Israel",1984,350,666,1,1,0,1,2,0,0
"Israel",1985,350,666,1,2,0,1,2,2,0
"Israel",1986,350,666,1,1,0,1,2,1,0
"Israel",1987,350,666,1,1,1,1,1,1,0
"Israel",1988,350,666,2,2,1,1,2,2,0
"Israel",1989,350,666,2,2,2,1,2,2,0
"Israel",1990,350,666,2,2,2,1,2,1,0
"Israel",1991,350,666,1,1,2,1,2,2,0
"Israel",1992,350,666,1,1,2,1,2,1,0
"Israel",1993,350,666,2,1,1,1,2,0,1
"Israel",1994,350,666,1,1,1,1,2,1,1
"Israel",1995,350,666,1,1,1,1,2,0,1
"Israel",1996,350,666,1,1,1,2,2,1,1
"Israel",1997,350,666,1,1,1,2,2,0,1
"Israel",1998,350,666,1,1,1,1,2,1,1
"Israel",1999,350,666,1,1,2,1,2,0,1
"Israel",2000,350,666,1,1,2,1,2,1,1
"Israel",2001,350,666,1,1,2,2,2,0,1
"Israel",2002,350,666,1,1,1,2,2,1,1
"Israel",2003,350,666,2,1,2,1,2,1,1
"Israel",2004,350,666,2,1,2,1,2,0,1
"Israel",2005,350,666,1,1,2,1,1,0,1
"Israel",2006,350,666,1,1,2,1,1,0,1
"Israel",2007,350,666,0,0,0,2,2,0,1
"Israel",2008,350,666,0,0,0,0,0,0,1
"Israel",2009,350,666,0,0,0,1,1,0,1
"Israel",2010,350,666,0,0,0,1,1,0,1
"Israel",2011,350,666,0,0,0,1,1,1,1
"Italy",1981,353,325,2,2,2,2,2,2,2
"Italy",1982,353,325,2,2,2,2,2,2,2
"Italy",1983,353,325,2,2,2,2,2,2,2
"Italy",1984,353,325,2,2,2,2,2,2,2
"Italy",1985,353,325,2,2,2,2,2,2,2
"Italy",1986,353,325,2,2,2,1,2,2,2
"Italy",1987,353,325,2,2,2,2,2,2,2
"Italy",1988,353,325,2,2,2,2,2,2,2
"Italy",1989,353,325,2,2,2,2,2,2,2
"Italy",1990,353,325,2,2,2,1,2,2,2
"Italy",1991,353,325,2,2,2,2,2,2,2
"Italy",1992,353,325,2,2,2,2,2,2,2
"Italy",1993,353,325,2,2,2,2,2,2,2
"Italy",1994,353,325,1,2,2,2,2,2,0
"Italy",1995,353,325,2,2,2,2,2,2,1
"Italy",1996,353,325,1,2,2,2,2,2,2
"Italy",1997,353,325,2,2,2,2,2,2,2
"Italy",1998,353,325,1,2,2,2,2,2,2
"Italy",1999,353,325,2,2,2,2,2,2,2
"Italy",2000,353,325,2,2,2,2,2,2,2
"Italy",2001,353,325,2,2,2,2,2,2,2
"Italy",2002,353,325,2,2,2,2,2,2,1
"Italy",2003,353,325,2,2,2,2,2,2,1
"Italy",2004,353,325,2,2,2,2,2,2,1
"Italy",2005,353,325,2,2,2,1,2,1,1
"Italy",2006,353,325,2,2,2,2,2,1,1
"Italy",2007,353,325,2,2,2,1,2,1,1
"Italy",2008,353,325,2,2,2,1,2,1,1
"Italy",2009,353,325,2,2,2,1,1,1,1
"Italy",2010,353,325,2,2,2,1,2,1,1
"Italy",2011,353,325,2,2,2,1,2,2,1
"Jamaica",1981,356,51,2,2,2,1,2,2,2
"Jamaica",1982,356,51,2,2,2,2,2,2,2
"Jamaica",1983,356,51,2,2,2,2,2,2,2
"Jamaica",1984,356,51,2,2,2,1,2,2,2
"Jamaica",1985,356,51,2,2,2,2,1,2,2
"Jamaica",1986,356,51,2,2,2,2,2,2,2
"Jamaica",1987,356,51,2,2,2,1,2,2,2
"Jamaica",1988,356,51,2,2,2,2,2,2,2
"Jamaica",1989,356,51,2,2,2,2,2,2,2
"Jamaica",1990,356,51,2,2,2,1,2,2,2
"Jamaica",1991,356,51,2,2,2,2,2,2,2
"Jamaica",1992,356,51,2,2,2,2,2,2,2
"Jamaica",1993,356,51,2,2,2,2,2,2,2
"Jamaica",1994,356,51,2,2,2,2,2,2,2
